name,first_name,last_name,price,above_100
Mark Bridges,Mark,Bridges,175.23770359999997,true
Mr. Andrew Rivera,Andrew,Rivera,135.46274680000002,true
Scott Martinez,Scott,Martinez,152.41209709999998,true
Christopher Lloyd,Christopher,Lloyd,71.43232101,
Denise York,Denise,York,254.7595758,true
Susan Hartman,Susan,Hartman,188.6905178,true
Tonya Reed,Tonya,Reed,149.7223124,true
Michael Wilkinson,Michael,Wilkinson,196.73785949999998,true
Richard Reyes,Richard,Reyes,210.2281313,true
Mr. Evan Russell,Evan,Russell,149.7074898,true
Evan Smith,Evan,Smith,37.52689329,
Victoria Jones,Victoria,Jones,96.09334955,
Cheryl Moore,Cheryl,Moore,141.8886656,true
Joshua Pittman,Joshua,Pittman,178.5909217,true
Mary Cooper,Mary,Cooper,215.5755605,true
Jessica Delgado,Jessica,Delgado,278.9894291,true
Brian Pearson,Brian,Pearson,112.250635,true
Kathryn Lamb,Kathryn,Lamb,159.2021671,true
Jordan Cruz,Jordan,Cruz,147.7997987,true
Dr. Edward Brooks,Edward,Brooks,17.23870373,
Brent Castaneda,Brent,Castaneda,30.42960613,
Brenda Wright,Brenda,Wright,144.7183283,true
Samuel Dyer,Samuel,Dyer,94.10988372,
Brian Bryant,Brian,Bryant,18.27670854,
Ms. Kimberly Wood,Kimberly,Wood,210.9966109,true
Brittany Garcia DDS,Brittany,DDS,81.57859097,
Trevor Byrd,Trevor,Byrd,207.25882909999999,true
Larry Herrera,Larry,Herrera,148.8252998,true
Joseph Owens,Joseph,Owens,177.455429,true
Gregory Peters,Gregory,Peters,140.16405269999998,true
Miss Amber Burnett,Amber,Burnett,282.1055449,true
Jason Malone,Jason,Malone,23.1493309,
Jordan Pugh,Jordan,Pugh,159.51318419999998,true
Daniel Welch,Daniel,Welch,262.0282047,true
Tiffany Marquez,Tiffany,Marquez,223.2442366,true
Christopher Smith,Christopher,Smith,173.3854615,true
Johnathan Weeks,Johnathan,Weeks,227.74432180000002,true
Jeffrey Thompson,Jeffrey,Thompson,221.7702864,true
William Ward,William,Ward,163.6899432,true
Kristin Bauer,Kristin,Bauer,230.8968261,true
Maria Johnson,Maria,Johnson,294.91022139999995,true
Carlos Adams,Carlos,Adams,18.00927776,
Matthew Salazar,Matthew,Salazar,210.4822699,true
Colleen Garner,Colleen,Garner,107.39539520000001,true
Nicole Miller,Nicole,Miller,184.2601731,true
Nancy Frazier,Nancy,Frazier,55.78072503,
Martin Morris,Martin,Morris,121.63373349999999,true
Robin Jones,Robin,Jones,84.96359616,
Natasha Martinez,Natasha,Martinez,49.64785747,
Jonathan Terrell,Jonathan,Terrell,273.71675669999996,true
Jeffrey Marshall,Jeffrey,Marshall,134.0090933,true
Kelly Smith DDS,Kelly,DDS,188.9252981,true
Heidi Vazquez,Heidi,Vazquez,220.91762709999998,true
Charles Powell,Charles,Powell,144.2843231,true
Sarah George,Sarah,George,42.51649273,
Erik Reynolds,Erik,Reynolds,58.76426575,
Jamie Barker,Jamie,Barker,123.73119170000001,true
Samantha Jimenez,Samantha,Jimenez,94.3726563,
Lisa Crawford,Lisa,Crawford,211.0606039,true
Andrew Carter,Andrew,Carter,117.27390459999998,true
Suzanne Goodwin,Suzanne,Goodwin,1.609752661,
Amanda Navarro DVM,Amanda,DVM,177.6832082,true
Michelle Jones,Michelle,Jones,45.85617618,
Leah Perez,Leah,Perez,178.3656625,true
Brian Powell,Brian,Powell,273.510221,true
Jeffrey Santos,Jeffrey,Santos,180.3276511,true
Michael Holland,Michael,Holland,53.800895499999996,
Elizabeth Cardenas,Elizabeth,Cardenas,236.03410150000002,true
Theodore Roberts,Theodore,Roberts,201.6899645,true
Ms. Katrina Zamora,Katrina,Zamora,232.6531654,true
Elizabeth Garcia,Elizabeth,Garcia,17.67269032,
Julie Johnson,Julie,Johnson,201.41638999999998,true
Shelby Jackson DDS,Shelby,DDS,287.4389232,true
Krystal Boyle,Krystal,Boyle,270.83162519999996,true
Laura Sandoval,Laura,Sandoval,161.37589540000002,true
Garrett Clark,Garrett,Clark,159.7777209,true
Jeremy Anderson,Jeremy,Anderson,122.56910079999999,true
Mr. Charles Gonzalez,Charles,Gonzalez,283.7296907,true
Christina Brown,Christina,Brown,45.04038062,
Madison Dunn,Madison,Dunn,86.98702768,
George Barry,George,Barry,218.99807420000002,true
Nicholas Caldwell,Nicholas,Caldwell,107.3920712,true
Dr. Michael Green,Michael,Green,230.1101804,true
Brian Wyatt,Brian,Wyatt,87.79995808,
Jason Medina,Jason,Medina,265.70724210000003,true
Ashley Solis,Ashley,Solis,41.98196192,
Sarah French,Sarah,French,58.79671812,
Stephanie White,Stephanie,White,94.11128367,
Ryan Garcia,Ryan,Garcia,287.7466467,true
Joseph Bartlett,Joseph,Bartlett,165.03138959999998,true
Joshua Miller,Joshua,Miller,192.42504619999997,true
Cory Cummings,Cory,Cummings,145.7002824,true
Megan Anderson,Megan,Anderson,136.474184,true
Jennifer Nguyen,Jennifer,Nguyen,69.2104724,
Pamela Hughes,Pamela,Hughes,298.91599060000004,true
Tiffany Scott,Tiffany,Scott,294.1060458,true
Eric Williams,Eric,Williams,252.2482054,true
Maurice Stewart,Maurice,Stewart,224.81207400000002,true
Michael Kelly,Michael,Kelly,282.1057733,true
Bruce Smith,Bruce,Smith,128.6859253,true
Elizabeth Conner,Elizabeth,Conner,135.39736090000002,true
John Drake,John,ake,70.89854013,
Bethany Acosta,Bethany,Acosta,52.07182274,
Stanley Conway,Stanley,Conway,254.5111316,true
Christine Campbell,Christine,Campbell,164.9157824,true
Carolyn Estrada,Carolyn,Estrada,132.33588740000002,true
Michael Wilson,Michael,Wilson,91.81086195,
Elizabeth Cooper,Elizabeth,Cooper,132.6976545,true
Tonya Moore,Tonya,Moore,175.89397240000002,true
Alexandra Woods,Alexandra,Woods,270.8175454,true
Heather Bonilla,Heather,Bonilla,6.574397982000001,
Yolanda Petty,Yolanda,Petty,227.6428642,true
Matthew Wilson,Matthew,Wilson,159.9656876,true
Justin Hamilton,Justin,Hamilton,156.8719273,true
Jordan Brown,Jordan,Brown,195.4517308,true
Sharon Hill,Sharon,Hill,95.45118376,
Michael Anderson,Michael,Anderson,211.4603563,true
David Roberson,David,Roberson,94.66308704,
Jacob Burns,Jacob,Burns,78.06882657,
Lauren Guzman,Lauren,Guzman,176.37882580000002,true
Joseph Davis,Joseph,Davis,126.77811509999998,true
Kevin Pope,Kevin,Pope,49.91414175,
William Vargas,William,Vargas,31.70748391,
Daniel Garcia,Daniel,Garcia,133.3460152,true
Timothy Evans,Timothy,Evans,50.80808723,
Brian Vega,Brian,Vega,266.2238881,true
Jacob Mcdonald,Jacob,Mcdonald,284.0239352,true
Kathleen Harris,Kathleen,Harris,298.51617999999996,true
Robert Mcconnell,Robert,Mcconnell,241.378996,true
Julie Hall,Julie,Hall,154.4659446,true
James Lopez,James,Lopez,226.1920691,true
Tracy Williams,Tracy,Williams,65.98125866,
Gina Zimmerman,Gina,Zimmerman,204.6175593,true
Emily Oneal,Emily,Oneal,85.28995681,
Sarah Hernandez,Sarah,Hernandez,234.57377000000002,true
David Jones,David,Jones,234.62060519999997,true
Paula Hill,Paula,Hill,63.64909293,
David Morrow,David,Morrow,287.94277539999996,true
Lisa White,Lisa,White,111.7109976,true
James Patrick,James,Patrick,222.91160219999998,true
Kirk Donaldson,Kirk,Donaldson,201.9210361,true
Joshua Farrell,Joshua,Farrell,265.0339164,true
Kathryn Parker,Kathryn,Parker,293.3834974,true
Tracy Elliott,Tracy,Elliott,204.0464376,true
Joshua Green,Joshua,Green,294.824541,true
Tara Jones,Tara,Jones,204.0004606,true
Sean Sullivan,Sean,Sullivan,7.92936954,
Jessica Castillo,Jessica,Castillo,269.01464100000004,true
Evan Pruitt,Evan,Pruitt,26.96204098,
Thomas Garza,Thomas,Garza,8.704469199,
Michael Harvey,Michael,Harvey,200.6604955,true
Edward Ramos,Edward,Ramos,67.66849871,
Karen Shaw,Karen,Shaw,206.0148582,true
Joanne Foster,Joanne,Foster,253.60355319999996,true
Andrew Fisher,Andrew,Fisher,113.943932,true
John Gonzales,John,Gonzales,68.4867515,
Christine Cohen,Christine,Cohen,73.86255455,
Grace Olson,Grace,Olson,110.70572109999999,true
Daniel Gutierrez,Daniel,Gutierrez,226.1899733,true
Sarah Joseph,Sarah,Joseph,231.1225551,true
Jennifer Scott,Jennifer,Scott,248.74292340000002,true
Stephen Little,Stephen,Little,170.0791058,true
Matthew Garcia,Matthew,Garcia,129.77399020000001,true
Abigail Fritz,Abigail,Fritz,59.49004263,
John Todd,John,Todd,232.4115026,true
Martha Williams,Martha,Williams,28.71025876,
Kimberly Peters,Kimberly,Peters,104.87593940000001,true
Robert Donaldson,Robert,Donaldson,202.5333881,true
Matthew Smith,Matthew,Smith,139.135674,true
Leslie Taylor,Leslie,Taylor,270.78747930000003,true
Antonio Hancock,Antonio,Hancock,19.19014636,
Eric Williams,Eric,Williams,187.4451253,true
Dr. Patricia Hall,Patricia,Hall,212.1101366,true
Christian Lopez,Christian,Lopez,288.0472358,true
Timothy Scott,Timothy,Scott,188.6920146,true
Jessica James,Jessica,James,121.2432051,true
Stephanie Sandoval,Stephanie,Sandoval,20.56755315,
George Williams,George,Williams,210.73164739999999,true
Jessica Larsen,Jessica,Larsen,125.5411821,true
Francisco Holland,Francisco,Holland,210.5141761,true
Donna Morrow,Donna,Morrow,12.40253227,
Ashley Browning,Ashley,Browning,190.60626090000002,true
Beth Rivera,Beth,Rivera,204.1634681,true
Catherine Morris,Catherine,Morris,187.0421179,true
Amy Smith,Amy,Smith,65.62676654,
Jennifer Jenkins,Jennifer,Jenkins,200.8817306,true
William Serrano,William,Serrano,18.99343957,
Matthew Deleon,Matthew,Deleon,129.3721804,true
Rhonda Marshall,Rhonda,Marshall,67.36839823,
Alexa Bond,Alexa,Bond,143.645776,true
Sarah Soto,Sarah,Soto,168.387144,true
Sean Harris,Sean,Harris,40.13603389,
Edward Smith,Edward,Smith,180.5029996,true
Lori Allen,Lori,Allen,266.3114716,true
Charles Kelly,Charles,Kelly,182.34076819999999,true
Jerry Bennett,Jerry,Bennett,43.79849172,
Justin Beck,Justin,Beck,220.7640313,true
Jonathan Villa,Jonathan,Villa,274.5707389,true
Alexander Castro,Alexander,Castro,168.7249764,true
Andrea Russell,Andrea,Russell,29.06409425,
Cindy Jackson,Cindy,Jackson,116.9406196,true
Kristina Hogan,Kristina,Hogan,99.188991,
Kimberly Harris,Kimberly,Harris,156.3667941,true
Melissa Le DVM,Melissa,DVM,281.15173710000005,true
Scott Williams,Scott,Williams,297.9190465,true
Thomas Thomas,Thomas,Thomas,262.0676977,true
Dylan Hernandez,Dylan,Hernandez,254.780715,true
Wendy Giles,Wendy,Giles,127.3979528,true
John Vazquez,John,Vazquez,33.2126417,
Jessica Wilson,Jessica,Wilson,198.9510981,true
Daniel Le,Daniel,Le,256.36168829999997,true
John Torres,John,Torres,41.39498289,
James Hall,James,Hall,126.3019633,true
Michele Jones,Michele,Jones,290.8146972,true
Melissa Perez,Melissa,Perez,87.34573823,
Rachel Goodwin,Rachel,Goodwin,243.20949900000002,true
Kimberly Owens,Kimberly,Owens,233.2270628,true
Omar Wilcox,Omar,Wilcox,89.18457120000001,
Tiffany Cannon,Tiffany,Cannon,62.51442221,
Matthew Snyder,Matthew,Snyder,236.3802426,true
Morgan Malone,Morgan,Malone,2.477439712,
Ronald Mendez,Ronald,Mendez,261.9626586,true
Brian Butler,Brian,Butler,112.76877309999999,true
Rachel Rogers,Rachel,Rogers,51.44611646,
Kyle Murphy,Kyle,Murphy,206.79712800000001,true
John Adams,John,Adams,48.97508074,
Charles Walter,Charles,Walter,186.09995990000002,true
Jessica Reid,Jessica,Reid,210.74310309999998,true
Michelle Garcia,Michelle,Garcia,137.9256645,true
Todd Brady,Todd,Brady,175.897456,true
Carolyn Gomez,Carolyn,Gomez,238.48593030000004,true
Matthew Bailey,Matthew,Bailey,63.08805582,
Matthew Davis,Matthew,Davis,268.9752103,true
Tamara Smith,Tamara,Smith,265.0371201,true
Jessica Whitaker,Jessica,Whitaker,175.6567761,true
Lynn Kaufman,Lynn,Kaufman,115.2979571,true
Kristin Edwards,Kristin,Edwards,211.5754007,true
Eduardo Patrick,Eduardo,Patrick,106.36904150000001,true
Matthew Duncan,Matthew,Duncan,295.4379083,true
Marcia Ramos,Marcia,Ramos,265.6710722,true
Jesse Chambers,Jesse,Chambers,171.1200321,true
Paul Hill,Paul,Hill,182.0833205,true
Kristen Kirk,Kristen,Kirk,125.5934315,true
Gina Henderson,Gina,Henderson,255.501087,true
Jesse Wright,Jesse,Wright,122.4465186,true
Christina Gibbs,Christina,Gibbs,191.6803467,true
Jacqueline Miller,Jacqueline,Miller,127.7922285,true
Tracy Lopez,Tracy,Lopez,228.87166549999998,true
Victoria Jones,Victoria,Jones,27.69610846,
Gabriel Rose,Gabriel,Rose,171.8601179,true
Melanie Perry,Melanie,Perry,80.12598845,
Alison Valdez,Alison,Valdez,298.9073462,true
Benjamin Coleman,Benjamin,Coleman,266.783314,true
Alex Baker,Alex,Baker,287.0000288,true
Peter Alexander,Peter,Alexander,176.2909274,true
Katie Chang,Katie,Chang,1.7830198169999998,
Victoria Stafford,Victoria,Stafford,88.31350124,
Tyler Lopez,Tyler,Lopez,22.31986493,
Heather Downs,Heather,Downs,299.877489,true
Ruth Carrillo,Ruth,Carrillo,160.38051940000003,true
Ronald Shaffer,Ronald,Shaffer,268.0256152,true
Jacob Stephenson,Jacob,Stephenson,32.66060701,
Samantha Johnson,Samantha,Johnson,210.4675494,true
Carlos Washington,Carlos,Washington,91.08006463,
Stephanie Burnett,Stephanie,Burnett,288.4998907,true
Curtis Flynn,Curtis,Flynn,14.67965922,
Donna Hancock,Donna,Hancock,209.0228644,true
Thomas Perez,Thomas,Perez,257.74024959999997,true
Courtney Hudson,Courtney,Hudson,67.19182338,
Sheri Kline,Sheri,Kline,134.5448284,true
Mr. Jeff Baker,Jeff,Baker,114.3596912,true
Sylvia Sexton,Sylvia,Sexton,47.3197378,
David Jordan,David,Jordan,157.15899140000002,true
Todd Ward,Todd,Ward,23.34203366,
William Powell,William,Powell,59.31805853,
Kenneth Martin,Kenneth,Martin,95.53949038,
Andrew Cox,Andrew,Cox,11.08305501,
Louis Blanchard,Louis,Blanchard,286.23357230000005,true
Victoria Higgins,Victoria,Higgins,198.7231007,true
Kaylee Berry,Kaylee,Berry,223.8689998,true
Elizabeth Duncan,Elizabeth,Duncan,186.45206059999998,true
Bryan Price,Bryan,Price,62.80149966,
Robert Johnson,Robert,Johnson,58.5176062,
Stephanie Molina,Stephanie,Molina,221.559314,true
Justin Griffin,Justin,Griffin,269.0507254,true
Jennifer Novak,Jennifer,Novak,119.6501969,true
James Smith,James,Smith,264.7265039,true
Lisa Meyers,Lisa,Meyers,36.24272506,
Gary Thompson,Gary,Thompson,246.72362200000003,true
Rachel Maxwell,Rachel,Maxwell,16.23735266,
Michael Warren,Michael,Warren,205.9732811,true
Amanda Alexander,Amanda,Alexander,288.0402668,true
Mr. Thomas Brown DDS,Thomas,DDS,94.86295432,
Melissa Perez,Melissa,Perez,8.902708367,
Amy Johnson,Amy,Johnson,113.435949,true
Devin Lewis,Devin,Lewis,295.7543656,true
Jacob Hogan,Jacob,Hogan,293.0459997,true
Zachary Russo,Zachary,Russo,35.71760127,
Shannon Thomas,Shannon,Thomas,43.06552432,
Joshua Perez,Joshua,Perez,209.13479230000002,true
Joshua Jimenez,Joshua,Jimenez,200.4773715,true
Teresa Harris,Teresa,Harris,169.2551913,true
Courtney Morse,Courtney,Morse,189.2723424,true
Jeffrey Murray,Jeffrey,Murray,135.7651034,true
Kayla Mcintyre,Kayla,Mcintyre,18.02537214,
Marvin Williams,Marvin,Williams,166.9344668,true
Robert Chang,Robert,Chang,231.5703751,true
Briana Johnson,Briana,Johnson,135.971903,true
Joe Bishop,Joe,Bishop,172.8181144,true
Terri Herring,Terri,Herring,17.81086158,
Jean Young,Jean,Young,61.48897998,
Carla Jackson,Carla,Jackson,270.23515289999995,true
Tara Chavez,Tara,Chavez,205.7526123,true
Jeffrey Ware,Jeffrey,Ware,259.1779558,true
Barry Randolph,Barry,Randolph,131.55678980000002,true
Eric Hoffman,Eric,Hoffman,74.67573983,
Jacqueline Walters,Jacqueline,Walters,50.60985771,
William Miller,William,Miller,179.7676599,true
Daniel Perez,Daniel,Perez,184.43182219999997,true
Kimberly Larson,Kimberly,Larson,146.6887868,true
Brian Finley,Brian,Finley,278.50430930000005,true
Kristin Wagner,Kristin,Wagner,126.673503,true
Kelly Hayden DVM,Kelly,DVM,10.42459329,
Jessica Dixon,Jessica,Dixon,212.78311910000002,true
Kathleen Rodriguez,Kathleen,Rodriguez,140.1703787,true
Tyler Johnson,Tyler,Johnson,109.79169509999998,true
Nicholas Joseph,Nicholas,Joseph,40.99606439,
Wendy Grant,Wendy,Grant,115.1206132,true
David Burton,David,Burton,32.03095178,
Luke Carpenter,Luke,Carpenter,164.2519861,true
Jesse Johnson,Jesse,Johnson,224.96679019999996,true
Marcus Sims,Marcus,Sims,43.375853799999994,
Katherine Daniels,Katherine,Daniels,264.45295980000003,true
Cynthia Smith,Cynthia,Smith,119.4262479,true
Angela Nichols,Angela,Nichols,272.5458824,true
Mallory Jenkins,Mallory,Jenkins,254.8148748,true
Nicole Shea,Nicole,Shea,107.01205130000001,true
James Clark,James,Clark,17.53058053,
Mr. Brandon Valdez,Brandon,Valdez,250.56375830000002,true
Anthony Mitchell,Anthony,Mitchell,112.7168971,true
Stephanie Gutierrez,Stephanie,Gutierrez,259.0366509,true
Charles Clarke,Charles,Clarke,50.93032053,
Alexander Hamilton,Alexander,Hamilton,254.2803327,true
Jerry Daniels,Jerry,Daniels,204.2156985,true
Casey Baker,Casey,Baker,296.9395793,true
Shirley Nguyen,Shirley,Nguyen,9.011665322999999,
Jesse Brown,Jesse,Brown,247.3282318,true
Valerie Owens,Valerie,Owens,238.1037141,true
Alicia Sharp,Alicia,Sharp,243.622929,true
Sherry Jensen,Sherry,Jensen,13.83951571,
William Garcia,William,Garcia,258.1809089,true
Barbara Freeman,Barbara,Freeman,141.890534,true
Rebecca Zimmerman,Rebecca,Zimmerman,293.37327200000004,true
Patricia Velasquez,Patricia,Velasquez,249.9479246,true
Ronnie Clark,Ronnie,Clark,272.908659,true
Timothy Rose,Timothy,Rose,65.74326968,
Joshua Ramirez,Joshua,Ramirez,64.54997394,
Joseph Dawson,Joseph,Dawson,111.01713840000001,true
Robert Rios,Robert,Rios,87.31797988,
Karen Mitchell,Karen,Mitchell,277.2511543,true
Patrick Greene,Patrick,Greene,7.259436115,
Matthew Nelson,Matthew,Nelson,295.31468870000003,true
Melissa Smith,Melissa,Smith,70.04282129,
Amy Johnson,Amy,Johnson,78.26892103,
Edgar Ellis,Edgar,Ellis,208.6777041,true
Olivia Rivera,Olivia,Rivera,104.80949509999999,true
Kelly Leblanc MD,Kelly,MD,40.20849552,
Jennifer Anderson,Jennifer,Anderson,17.90633335,
Tammy Clark,Tammy,Clark,125.06722169999999,true
Jennifer Marquez,Jennifer,Marquez,21.63604687,
Cory Silva,Cory,Silva,36.24541189,
Mackenzie Moon,Mackenzie,Moon,264.9268902,true
Larry Wade,Larry,Wade,126.3049676,true
Diana Shaffer,Diana,Shaffer,37.50406255,
Stephen Smith,Stephen,Smith,168.1895294,true
Kendra White,Kendra,White,265.1085587,true
Lindsey Williamson,Lindsey,Williamson,280.3953974,true
Wanda Hale,Wanda,Hale,106.0997985,true
Jillian Davies DDS,Jillian,DDS,10.64366962,
Douglas Thomas,Douglas,Thomas,119.03826070000001,true
Jennifer Davis,Jennifer,Davis,153.05265380000003,true
George Holmes,George,Holmes,44.38614111,
Marissa Webster,Marissa,Webster,105.43782409999999,true
Anna Boyle,Anna,Boyle,80.47552199,
Paul Gillespie,Paul,Gillespie,174.6815735,true
Autumn Johnston,Autumn,Johnston,132.78034399999999,true
Tracey Norton DDS,Tracey,DDS,118.0225331,true
Amy Flynn,Amy,Flynn,128.67397979999998,true
Melissa Davis,Melissa,Davis,72.58977535,
Vincent Mitchell,Vincent,Mitchell,78.43990466,
Gregory Martin,Gregory,Martin,144.6915752,true
Robert Coffey Jr.,Robert,Jr.,117.32056329999999,true
Melissa Montgomery,Melissa,Montgomery,101.48455340000001,true
Krystal Cunningham,Krystal,Cunningham,296.536062,true
Scott Lee,Scott,Lee,163.48785080000002,true
James Murray,James,Murray,28.59025756,
Hunter Stokes,Hunter,Stokes,3.582742282,
Jasmine Austin,Jasmine,Austin,33.90382995,
Grant Summers,Grant,Summers,51.78034157,
Sarah Spencer DDS,Sarah,DDS,271.60236760000004,true
Brianna Lewis,Brianna,Lewis,192.617676,true
Mrs. Rhonda Martin DVM,s.,Martin,145.6455553,true
Dennis Lawrence Jr.,Dennis,Jr.,161.3584294,true
Michael Stewart,Michael,Stewart,245.44009869999996,true
William Wilkins,William,Wilkins,22.90555849,
Rebecca Jimenez,Rebecca,Jimenez,142.59073700000002,true
Kathleen Roman,Kathleen,Roman,15.10135967,
Billy Smith,Billy,Smith,22.53181535,
Nicole James,Nicole,James,101.91384599999999,true
Allison Holt,Allison,Holt,12.7990102,
Amanda Johnson,Amanda,Johnson,19.17461281,
Michael Spencer,Michael,Spencer,171.89094599999999,true
Brandi King,Brandi,King,30.05366744,
Alexander King,Alexander,King,23.47063099,
Nicole Sampson,Nicole,Sampson,207.6385148,true
Savannah Bell,Savannah,Bell,22.05563858,
Jessica Harris MD,Jessica,MD,103.7031099,true
Lauren Gallagher,Lauren,Gallagher,266.215602,true
Jack Townsend,Jack,Townsend,93.27791862,
Jamie Nguyen,Jamie,Nguyen,228.99533280000003,true
Ann Price,Ann,Price,266.323001,true
Michael Rodriguez,Michael,Rodriguez,224.04529509999998,true
Heather Davidson,Heather,Davidson,219.8337855,true
Marie Green,Marie,Green,146.6406753,true
Lori Tapia,Lori,Tapia,147.3422789,true
Kayla Alvarado,Kayla,Alvarado,127.2410425,true
Susan Crosby,Susan,Crosby,200.36529119999997,true
Nathan Harris,Nathan,Harris,163.87310269999998,true
Michael Daniel,Michael,Daniel,4.582288435,
Ashley Jones,Ashley,Jones,53.14943439,
John Wright,John,Wright,91.35592502,
Melissa Jordan,Melissa,Jordan,294.21541329999997,true
Carrie Jackson,Carrie,Jackson,232.6768105,true
Rebecca Anderson,Rebecca,Anderson,183.1702424,true
Paul Powell,Paul,Powell,105.1162169,true
Shawn Baxter,Shawn,Baxter,81.03527984,
Sarah Wright,Sarah,Wright,141.0101793,true
Kimberly Romero,Kimberly,Romero,235.62408399999998,true
Matthew Washington,Matthew,Washington,186.50448369999998,true
